2023-05-03T23:00:00,4125.03472,4129.04306,4124.05122,4129.04306,2016
2023-05-04T00:00:00,4130.16399,4134.44792,4130.16399,4132.72184,1764
2023-05-04T01:00:00,4132.69750,4141.21222,4132.69750,4140.78088,2128
2023-05-04T02:00:00,4142.28038,4148.35593,4142.28038,4148.35593,2017
2023-05-04T03:00:00,4148.00845,4149.28062,4148.00845,4148.94886,1125
2023-05-04T04:00:00,4148.63750,4152.82332,4146.45000,4152.54118,1229
2023-05-04T05:00:00,4152.60175,4153.66623,4151.37806,4151.71806,1318
2023-05-04T06:00:00,4152.49534,4152.49534,4145.21659,4149.28500,2181
2023-05-04T07:00:00,4148.50176,4150.65586,4136.89825,4150.54310,8730
2023-05-04T08:00:00,4149.05450,4149.05450,4142.29956,4142.29956,6634
2023-05-04T09:00:00,4144.54232,4144.54232,4138.87647,4138.87647,5163
2023-05-04T10:00:00,4137.74150,4140.01098,4131.79110,4132.42361,5696
2023-05-04T11:00:00,4132.66180,4132.83833,4129.14050,4130.13917,5186
2023-05-04T12:00:00,4128.05478,4134.84290,4126.68973,4134.14317,4427
2023-05-04T13:00:00,4133.63213,4135.11281,4112.09493,4120.73825,14346
2023-05-04T14:00:00,4118.14198,4118.22144,4101.45802,4111.84348,21239
2023-05-04T15:00:00,4109.66094,4122.49681,4104.42243,4104.42243,13443
2023-05-04T16:00:00,4103.33678,4114.74787,4100.40403,4114.74787,7338
2023-05-04T17:00:00,4117.67348,4129.44058,4117.67348,4121.31852,8049
2023-05-04T18:00:00,4120.61573,4120.97832,4109.35048,4112.04200,6392
2023-05-04T19:00:00,4115.86901,4121.49262,4108.72674,4112.38593,8381
2023-05-04T20:00:00,4111.52412,4116.40251,4109.22968,4112.22039,2076
2023-05-04T22:00:00,4114.43949,4123.28837,4114.43949,4123.28837,1309
2023-05-04T23:00:00,4123.32933,4125.87121,4122.46719,4123.99876,1484
2023-05-05T00:00:00,4124.09310,4128.08005,4119.87152,4127.25595,2214
2023-05-05T01:00:00,4126.35169,4127.63913,4125.52097,4127.45000,2084
2023-05-05T02:00:00,4127.58723,4127.77083,4123.81525,4125.94079,1535
2023-05-05T03:00:00,4126.05565,4128.48056,4125.58472,4128.48056,1069
2023-05-05T04:00:00,4127.84762,4128.20313,4127.46833,4128.18304,774
2023-05-05T05:00:00,4128.19922,4128.19922,4125.32549,4125.80515,986
2023-05-05T06:00:00,4125.01671,4129.06974,4125.01671,4129.06974,1724
2023-05-05T07:00:00,4129.98727,4129.98727,4125.21245,4127.10182,6973
2023-05-05T08:00:00,4126.60388,4131.66343,4123.71446,4131.66343,4289
2023-05-05T09:00:00,4130.03029,4133.21795,4129.42328,4132.58173,3581
2023-05-05T10:00:00,4133.25565,4137.85855,4133.25565,4135.75714,2074
2023-05-05T11:00:00,4137.00904,4142.45354,4137.00904,4141.07022,2881
2023-05-05T12:00:00,4141.84722,4147.38231,4135.43564,4142.70457,4759
2023-05-05T13:00:00,4143.43226,4163.91955,4143.43226,4161.98695,8013
2023-05-05T14:00:00,4165.58475,4176.06748,4165.58475,4174.00245,7273
2023-05-05T15:00:00,4175.16991,4175.16991,4172.09362,4172.24863,5117
2023-05-05T16:00:00,4172.83260,4172.83260,4167.07738,4172.34875,3823
2023-05-05T17:00:00,4174.69217,4181.70833,4174.69217,4180.55223,2516
2023-05-05T18:00:00,4183.02168,4198.24500,4182.26406,4198.24500,3312
2023-05-05T19:00:00,4196.05379,4197.80199,4187.92020,4187.92020,4345
2023-05-05T20:00:00,4187.19002,4187.45673,4185.45602,4186.12231,936
2023-05-07T22:00:00,4189.12391,4191.03261,4189.00303,4189.00303,1468
2023-05-07T23:00:00,4189.04018,4191.28653,4184.57206,4184.57206,1623
2023-05-08T00:00:00,4181.93687,4185.15833,4181.91160,4183.21964,2478
2023-05-08T01:00:00,4183.11351,4186.28546,4182.10074,4185.20587,1924
2023-05-08T02:00:00,4185.12580,4188.05645,4184.55824,4188.05645,1637
2023-05-08T03:00:00,4188.01620,4189.69196,4184.42857,4184.42857,1025
2023-05-08T04:00:00,4184.74658,4184.74658,4183.86842,4184.29545,821
2023-05-08T05:00:00,4184.32841,4185.81667,4184.06875,4184.46875,975
2023-05-08T06:00:00,4185.18603,4187.51682,4184.92561,4187.11784,1319
2023-05-08T07:00:00,4186.90311,4192.90346,4186.90311,4189.74456,4867
2023-05-08T08:00:00,4189.64966,4190.61607,4188.29875,4188.29875,2969
2023-05-08T09:00:00,4188.31322,4191.42242,4188.31322,4191.29377,1245
2023-05-08T10:00:00,4191.41667,4193.92850,4191.41667,4193.27917,1190
2023-05-08T11:00:00,4194.08277,4196.47620,4194.08277,4195.36659,1420
2023-05-08T12:00:00,4195.19662,4198.20360,4193.36395,4194.58803,2738
2023-05-08T13:00:00,4194.36514,4194.36514,4183.60008,4183.99393,9281
2023-05-08T14:00:00,4185.90009,4187.43566,4180.47005,4187.43566,7809
2023-05-08T15:00:00,4187.85828,4189.75537,4182.90587,4189.04664,5298
2023-05-08T16:00:00,4188.90488,4188.90488,4183.46716,4184.97494,4092
2023-05-08T17:00:00,4185.21479,4190.90253,4185.09178,4190.62733,3308
2023-05-08T18:00:00,4190.87197,4193.92770,4180.58423,4193.85054,5362
2023-05-08T19:00:00,4193.20256,4193.21270,4189.07535,4190.19914,3740
2023-05-08T20:00:00,4189.91514,4191.13889,4189.35303,4189.54432,1207
2023-05-08T22:00:00,4188.69861,4188.93333,4187.87500,4188.17857,622
2023-05-08T23:00:00,4188.29643,4188.89231,4187.10714,4187.95833,475
2023-05-09T00:00:00,4187.33421,4187.69056,4186.19444,4186.19444,1351
2023-05-09T01:00:00,4185.80439,4188.73214,4185.80439,4188.29464,1450
2023-05-09T02:00:00,4188.63624,4189.11607,4187.86951,4188.15000,901
2023-05-09T03:00:00,4189.13068,4189.45000,4188.24697,4189.12500,779
2023-05-09T04:00:00,4189.11029,4190.48624,4189.11029,4189.34325,687
2023-05-09T05:00:00,4189.10883,4190.12500,4188.12500,4188.48214,788
2023-05-09T06:00:00,4188.01786,4188.01786,4185.27165,4185.27165,1347
2023-05-09T07:00:00,4184.85193,4184.85193,4181.47820,4182.52962,4533
2023-05-09T08:00:00,4182.51734,4182.51734,4174.09769,4175.40561,2910
2023-05-09T09:00:00,4176.36574,4176.92738,4174.41968,4175.80861,2648
2023-05-09T10:00:00,4176.22717,4176.22717,4174.54772,4175.39893,2486
2023-05-09T11:00:00,4175.59264,4175.59264,4172.26238,4174.66503,2580
2023-05-09T12:00:00,4174.46038,4176.97194,4174.01786,4174.01786,2374
2023-05-09T13:00:00,4174.32609,4176.04203,4170.66758,4176.04203,4989
2023-05-09T14:00:00,4177.78566,4177.78566,4172.12501,4176.97399,6294
2023-05-09T15:00:00,4177.32781,4178.33303,4172.88057,4172.88057,4492
2023-05-09T16:00:00,4171.94560,4175.08602,4171.53819,4175.08602,2717
2023-05-09T17:00:00,4176.22398,4180.51610,4175.24486,4180.51610,2599
2023-05-09T18:00:00,4181.91440,4182.09770,4176.15228,4176.15228,2881
2023-05-09T19:00:00,4177.86676,4179.20745,4172.68499,4172.68499,4250
2023-05-09T20:00:00,4173.28653,4176.28571,4172.95909,4172.95909,574
2023-05-09T22:00:00,4171.12603,4174.91667,4171.12603,4174.75000,431
2023-05-09T23:00:00,4174.97500,4176.20694,4174.16667,4175.90000,268
2023-05-10T00:00:00,4175.10453,4178.72917,4175.10453,4177.25000,598
2023-05-10T01:00:00,4178.13889,4178.46429,4176.42955,4176.56250,399
2023-05-10T02:00:00,4177.23611,4177.31250,4175.68333,4175.68333,313
2023-05-10T03:00:00,4176.70000,4176.70000,4175.75000,4176.12500,183
2023-05-10T04:00:00,4175.12500,4176.51786,4174.33750,4176.51786,164
2023-05-10T05:00:00,4176.15503,4176.15503,4172.99126,4174.51042,307
2023-05-10T06:00:00,4175.86000,4178.57440,4175.74675,4178.57440,401
2023-05-10T07:00:00,4179.43679,4179.43679,4166.00274,4166.00274,1973
2023-05-10T08:00:00,4162.78046,4167.67965,4160.40435,4166.87949,2296
2023-05-10T09:00:00,4166.74870,4167.83906,4165.56091,4167.02841,1104
2023-05-10T10:00:00,4165.26253,4166.47663,4164.94423,4165.58642,1469
2023-05-10T11:00:00,4165.64916,4168.15000,4165.21834,4167.60483,1177
2023-05-10T12:00:00,4165.97284,4204.41814,4165.97284,4204.41814,7552
2023-05-10T13:00:00,4204.61532,4207.33354,4177.95135,4182.15378,10662
2023-05-10T14:00:00,4192.65956,4196.35760,4168.22194,4168.22194,13928
2023-05-10T15:00:00,4172.32768,4183.81364,4172.32768,4178.83274,6641
2023-05-10T16:00:00,4174.94212,4175.02717,4167.64861,4167.64861,5966
2023-05-10T17:00:00,4166.80246,4166.85081,4151.47336,4162.07110,7913
2023-05-10T18:00:00,4164.56209,4180.14384,4164.56209,4179.90444,7573
2023-05-10T19:00:00,4181.01956,4196.90105,4181.01956,4189.44836,7432
2023-05-10T20:00:00,4192.31176,4193.38187,4190.54464,4190.88393,666
2023-05-10T22:00:00,4190.10156,4193.12500,4190.10156,4192.56250,242
2023-05-10T23:00:00,4192.27143,4195.82955,4191.16667,4195.25000,310
2023-05-11T00:00:00,4197.27311,4199.86548,4195.89303,4199.38889,786
2023-05-11T01:00:00,4198.33594,4201.04167,4197.24317,4197.51357,741
2023-05-11T02:00:00,4197.13929,4198.39663,4197.13929,4197.95265,530
2023-05-11T03:00:00,4198.66369,4199.41667,4198.32083,4198.65559,336
2023-05-11T04:00:00,4198.46875,4200.37500,4198.37500,4200.00000,174
2023-05-11T05:00:00,4198.93750,4200.27381,4197.72647,4198.90179,319
2023-05-11T06:00:00,4199.53472,4199.53472,4194.94138,4194.94138,728
2023-05-11T07:00:00,4198.41927,4204.79175,4198.41927,4201.85671,2293
2023-05-11T08:00:00,4201.70982,4204.38477,4201.03000,4201.59589,1636
2023-05-11T09:00:00,4201.80709,4204.56088,4200.09868,4201.80179,821
2023-05-11T10:00:00,4202.75329,4202.75329,4197.82746,4197.82746,1239
2023-05-11T11:00:00,4196.01120,4196.01120,4183.46752,4185.10663,2177
2023-05-11T12:00:00,4184.74034,4194.69422,4184.74034,4184.98754,5534
2023-05-11T13:00:00,4181.33581,4181.33581,4163.26183,4163.26183,10079
2023-05-11T14:00:00,4162.38497,4171.70959,4160.99838,4171.70959,10376
2023-05-11T15:00:00,4174.08077,4177.62117,4171.81836,4177.62117,6408
2023-05-11T16:00:00,4175.40467,4180.07604,4174.30506,4179.20602,5127
2023-05-11T17:00:00,4178.63723,4178.68433,4165.97278,4169.35303,6051
2023-05-11T18:00:00,4171.84225,4181.75104,4171.39298,4181.06120,4749
2023-05-11T19:00:00,4181.95030,4182.31855,4175.83610,4181.26712,5549
2023-05-11T20:00:00,4181.52300,4183.25000,4181.12868,4183.25000,712
2023-05-11T22:00:00,4182.64658,4186.34375,4182.64658,4186.18750,308
2023-05-11T23:00:00,4185.33333,4186.55000,4184.37202,4184.37202,293
2023-05-12T00:00:00,4184.70384,4188.97115,4184.70384,4188.97115,853
2023-05-12T01:00:00,4189.13095,4191.13148,4189.13095,4190.44643,689
2023-05-12T02:00:00,4190.35227,4190.35227,4186.64706,4187.52143,409
